Name,Surah,Ayat,Verse
The Cow,2,461,"* v.140 : Regarding the term asbāt (rendered here as well as in verse 136 as “descendants”), see note 111 above. In the above words the Qur’ān alludes to the fact that the concept of “Jewry” came into being many centuries after the time of the Patriarchs, and even long after the time of Moses, while the concepts of “Christianity” and “Christians” were unknown in Jesus’ time and represent later developments."
The Cow,2,462,"* A reference to the Biblical prediction of the coming of the Prophet Muhammad (see note 33 on verse 42 of this sūrah), which effectively contradicts the Judaeo-Christian claim that all true prophets, after the Patriarchs, belonged to the children of Israel."
The Cow,2,463,"* v.142 : Before his call to prophethood, and during the early Meccan period of his ministry, the Prophet – and his community with him – used to turn in prayer towards the Ka‘bah. This was not prompted by any specific revelation, but was obviously due to the fact that the Ka‘bah – although it had in the meantime been filled with various idols to which the pre-Islamic Arabs paid homage – was always regarded as the first temple ever dedicated to the One God (cf. 3:96). Since he was aware of the sanctity of Jerusalem – the other holy centre of the unitarian faith – the Prophet prayed, as a rule, before the southern wall of the Ka‘bah, towards the north, so as to face both the Ka‘bah and Jerusalem. After the exodus to Medina he continued to pray northwards, with only Jerusalem as his qiblah (direction of prayer). About sixteen months after his arrival at Medina, however, he received a revelation (verses 142-150 of this sūrah) which definitively established the Ka‘bah as the qiblah of the followers of the Qur’ān. This “abandonment” of Jerusalem obviously displeased the Jews of Medina, who must have felt gratified when they saw the Muslims praying towards their holy city; and it is to them that the opening sentence of this passage refers. If one considers the matter from the historical point of view, there had never been any change in the divine commandments relating to the qiblah: there had simply been no ordinance whatever in this respect before verses 142-150 were revealed. Their logical connection with the preceding passages, which deal, in the main, with Abraham and his creed, lies in the fact that it was Abraham who erected the earliest structure of the temple which later came to be known as the Ka‘bah."
The Cow,2,464,* Or: “He guides onto a straight way him that wills [to be guided].”
The Cow,2,465,"* v.143 : Lit., “middlemost community” – i.e., a community that keeps an equitable balance between extremes and is realistic in its appreciation of man’s nature and possibilities, rejecting both licentiousness and exaggerated asceticism. In tune with its oft-repeated call to moderation in every aspect of life, the Qur’ān exhorts the believers not to place too great an emphasis on the physical and material aspects of their lives, but postulates, at the same time, that man’s urges and desires relating to this “life of the flesh” are God-willed and, therefore, legitimate. On further analysis, the expression “a community of the middle way” might be said to summarize, as it were, the Islamic attitude towards the problem of man’s existence as such: a denial of the view that there is an inherent conflict between the spirit and the flesh, and a bold affirmation of the natural, God-willed unity in this twofold aspect of human life. This balanced attitude, peculiar to Islam, flows directly from the concept of God’s oneness and, hence, of the unity of purpose underlying all His creation: and thus, the mention of the “community of the middle way” at this place is a fitting introduction to the theme of the Ka‘bah, a symbol of God’s oneness."
The Cow,2,466,"* I.e., “that your way of life be an example to all mankind, just as the Apostle is an example to you.”"
The Cow,2,467,"* I.e., “whom He has given understanding” (Rāzī). The “hard test” (kabīrah) consisted in the fact that ever since their exodus to Medina the Muslims had become accustomed to praying towards Jerusalem – associated in their minds with the teachings of most of the earlier prophets mentioned in the Qur’ān – and they were now called upon to turn in their prayers towards the Ka‘bah, which at that time (in the second year after the hijrah) was still used by the pagan Quraysh as a shrine dedicated to the worship of their numerous idols. As against this, the Qur’ān states that true believers would not find it difficult to adopt the Ka‘bah once again as their qiblah: they would instinctively realize the divine wisdom underlying this commandment which established Abraham’s Temple as a symbol of God’s oneness and a focal point of the ideological unity of Islam. (See also note 116 above.)"
The Cow,2,468,"* v.145 : Lit., “every sign (āyah),” i.e., of its being a revealed commandment."
The Cow,2,469,"* v.147 : This refers, in the first instance, to the fact that the Ka‘bah was Abraham’s qiblah, as well as to the Biblical prophecies relating to Ishmael as the progenitor of a “great nation” (Genesis xxi 13 and 18) from whom a prophet “like unto Moses” would one day arise: for it was through Ishmael’s descendant, the Arabian Prophet, that the commandment relating to the qiblah was revealed. (Regarding the still more explicit predictions of the future advent of the Prophet Muhammad, forthcoming from the canonical Gospels, see 61:6 and the corresponding note.)"
The Cow,2,470,"* v.148 : Lit., “everyone has a direction...,” etc. Almost all of the classical commentators, from the Companions of the Prophet downwards, interpret this as a reference to the various religious communities and their different modes of “turning towards God” in worship. Ibn Kathīr, in his commentary on this verse, stresses its inner resemblance to the phrase occurring in 5:48: “unto every one of you have We appointed a [different] law and way of life.” The statement that “every community faces a direction of its own” in its endeavour to express its submission to God implies, firstly, that at various times and in various circumstances man’s desire to approach God in prayer has taken different forms (e.g., Abraham’s choice of the Ka‘bah as his qiblah, the Jewish concentration on Jerusalem, the eastward orientation of the early Christian churches, and the Qur’anic commandment relating to the Ka‘bah); and, secondly, that the direction of prayer – however important its symbolic significance may be – does not represent the essence of faith as such: for, as the Qur’ān says, “true piety does not consist in turning your faces towards the east or the west” (2:177), and, “God’s is the east and the west” (2:115 and 142). Consequently, the revelation which established the Ka‘bah as the qiblah of the Muslims should not be a matter of contention for people of other faiths, nor a cause of their disbelief in the truth of the Qur’anic revelation as such (Manār II, 21 f.)."
The Cow,2,471,"* v.150 : Lit., “except such among them as are bent upon wrongdoing” (regarding the intent implied in the use of the past tense in expressions like alladhīna zalamū or alladhīna kafarū, see note 6 on verse 6 of this sūrah). The Qur’ān stresses repeatedly that the Muslims are true followers of Abraham. This claim, however, might have been open to objection so long as they prayed in a direction other than Abraham’s qiblah, the Ka‘bah. The establishment of the latter as the qiblah of the followers of the Qur’ān would invalidate any such argument and would leave it only to “those who are bent upon wrongdoing” (in this case, distorting the truth) to challenge the message of the Qur’ān on these grounds."
The Cow,2,472,"* v.155 : Lit., “with something.”"
The Cow,2,473,"* v.158 : Lit., “God’s symbols.” The space between the two low outcrops of rock called As-Cafā and Al-Marwah, situated in Mecca in the immediate vicinity of the Ka‘bah, is said to have been the scene of Hagar’s suffering when Abraham, following God’s command, abandoned her and their infant son Ishmael in the desert (see note 102 above). Distraught with thirst and fearing for the life of her child, Hagar ran to and fro between the two rocks and fervently prayed to God for succour: and, finally, her reliance on God and her patience were rewarded by the discovery of a spring – existing to this day and known as the Well of Zamzam – which saved the two from death through thirst. It was in remembrance of Hagar’s extreme trial, and of her trust in God, that As-Cafā and Al-Marwah had come to be regarded, even in pre-Islamic times, as symbols of faith and patience in adversity: and this explains their mention in the context of the passages which deal with the virtues of patience and trust in God (Rāzī)."
The Cow,2,474,"* It is in commemoration of Hagar’s running in distress between As-Cafā and Al-Marwah that the Mecca pilgrims are expected to walk, at a fast pace, seven times between these two hillocks. Because of the fact that in pre-Islamic times certain idols had been standing there, some of the early Muslims were reluctant to perform a rite which seemed to them to be associated with recent idolatry (Rāzī, on the authority of Ibn ‘Abbās). The above verse served to reassure them on this score by pointing out that this symbolic act of remembrance was much older than the idolatry practiced by the pagan Quraysh."
The Cow,2,475,"* From the phrase “if one does more good than he is bound to do,” read in conjunction with “no wrong does he who...” (or, more literally, “there shall be no blame upon him who...”), some of the great Islamic scholars – e.g., Imām Abū Hanīfah – conclude that the walking to and fro between As-Cafā and Al-Marwah is not one of the obligatory rites of pilgrimage but rather a supererogatory act of piety (see Zamakhsharī and Rāzī). Most scholars, however, hold the view that it is an integral part of the pilgrimage."
The Cow,2,476,"* v.159 : Lit., “whom all who reject will reject” – i.e., all righteous persons who are able to judge moral issues. God’s rejection (la‘nah) denotes “exclusion from His grace” (Manār II, 50). In classical Arabic usage, the primary meaning of la‘nah is equivalent to ib‘ād (“estrangement” or “banishment”); in the terminology of the Qur’ān, it signifies “rejection from all that is good” (Lisān al-‘Arab). According to Ibn ‘Abbās and several outstanding scholars of the next generation, the divine writ mentioned here is the Bible; thus, the above verse refers to the Jews and the Christians."
The Cow,2,477,"* v.164 : This passage is one of the many in which the Qur’ān appeals to “those who use their reason” to observe the daily wonders of nature, including the evidence of man’s own ingenuity (“the ships that speed through the sea”), as so many indications of a conscious, creative Power pervading the universe."
The Cow,2,478,"* v.165 : Lit., “there are among the people such as take [to worshipping] compeers beside God.” Regarding the term andād, see note 13 on verse 22 of this sūrah."
The Cow,2,479,"* Lit., “when they see the suffering” (or “chastisement”)."
The Cow,2,480,"* v.166 : Lit., “followed” – i.e., as saints or alleged “divine personalities.”"
The Cow,2,481,"* Asbāb (sing. sabab) denotes, in its primary meaning, “ties” or “attachments,” and in a tropical sense, “means [towards any end]” (cf. Lisān al-‘Arab, and Lane IV, 1285). In the above context, asbāb obviously refers to means of salvation, and may thus be rendered as “hopes.”"
The Cow,2,482,"* v.167 : Lit., “Would that there were a return for us.”"
The Cow,2,483,"* Sc., back to the life of this world, with a second chance before them (Manār II, 81)."
The Cow,2,484,"* v.169 : This refers to an arbitrary attribution to God of commandments or prohibitions in excess of what has been clearly ordained by Him (Zamakhsharī). Some of the commentators (e.g., Muhammad ‘Abduh in Manār II, 89 f.) include within this expression the innumerable supposedly “legal” injunctions which, without being clearly warranted by the wording of the Qur’ān or an authentic Tradition, have been obtained by individual Muslim scholars through subjective methods of deduction and then put forward as “God’s ordinances.” The connection between this passage and the preceding ones is obvious. In verses 165-167 the Qur’ān speaks of those “who choose to believe in beings that supposedly rival God”: and this implies also a false attribution, to those beings, of a right to issue quasi-religious ordinances of their own, as well as an attribution of religious validity to customs sanctioned by nothing but ancient usage (see next verse)."
The Cow,2,485,"* v.171 : This is a very free rendering of the elliptic sentence which, literally, reads thus: “The parable of those who are bent on denying the truth is as that of him who cries unto what hears nothing but a cry and a call.” The verb na‘qa is mostly used to describe the inarticulate cry with which the shepherd drives his flock."
The Cow,2,486,"* v.173 : I.e., all that has been dedicated or offered in sacrifice to an idol or a saint or a person considered to be “divine.” For a more comprehensive enumeration of the forbidden kinds of flesh, see 5:3."
The Cow,2,487,"* v.174 : This term is used here in its generic sense,, comprising both the Qur’ān and the earlier revelations."
The Cow,2,488,"* v.176 : Lit., “has been bestowing.” Since the form nazzala implies gradualness and continuity in the process of revelation, it can best be rendered by the use of the present tense."
The Cow,2,489,"* Lit., “who hold discordant views about the divine writ” – i.e., either suppressing or rejecting parts of it, or denying its divine origin altogether (Rāzī)."
The Cow,2,490,"* v.177 : Thus, the Qur’ān stresses the principle that mere compliance with outward forms does not fulfil the requirements of piety. The reference to the turning of one’s face in prayer in this or that direction flows from the passages which dealt, a short while ago, with the question of the qiblah."
The Cow,2,491,"* In this context, the term “revelation” (al-kitāb) carries, according to most of the commentators, a generic significance: it refers to the fact of divine revelation as such. As regards belief in angels, it is postulated here because it is through these spiritual beings or forces (belonging to the realm of al-ghayb, i.e., the reality which is beyond the reach of human perception) that God reveals His will to the prophets and, thus, to mankind at large."
The Cow,2,492,"* The expression ibn as-sabīl (lit., “son of the road”) denotes any person who is far from his home, and especially one who, because of this circumstance, does not have sufficient means of livelihood at his disposal (cf. Lane IV, 1302). In its wider sense it describes a person who, for any reason whatsoever, is unable to return home either temporarily or permanently: for instance, a political exile or refugee."
The Cow,2,493,"* Ar-raqabah (of which ar-riqāb is the plural) denotes, literally, “the neck,” and signifies also the whole of a human person. Metonymically, the expression fi ’r-riqāb denotes “in the cause of freeing human beings from bondage,” and applies to both the ransoming of captives and the freeing of slaves. By including this kind of expenditure within the essential acts of piety, the Qur’ān implies that the freeing of people from bondage – and, thus, the abolition of slavery – is one of the social objectives of Islam. At the time of the revelation of the Qur’ān, slavery was an established institution throughout the world, and its sudden abolition would have been economically impossible. In order to obviate this difficulty, and at the same time to bring about an eventual abolition of all slavery, the Qur’ān ordains in 8:67 that henceforth only captives taken in a just war (jihād) may be kept as slaves. But even with regard to persons enslaved in this or – before the revelation of 8:67 – in any other way, the Qur’ān stresses the great merit inherent in the freeing of slaves, and stipulates it as a means of atonement for various transgressions (see, e.g., 4:92, 5:89, 58:3). In addition, the Prophet emphatically stated on many occasions that, in the sight of God, the unconditional freeing of a human being from bondage is among the most praiseworthy acts which a Muslim could perform. (For a critical discussion and analysis of all the authentic Traditions bearing on this problem, see Nayl al-Awtār VI, 199 ff.)"
The Cow,2,494,"* v.178 : After having pointed out that true piety does not consist in mere adherence to outward forms and rites, the Qur’ān opens, as it were, a new chapter relating to the problem of man’s behaviour. Just as piety cannot become effective without righteous action, individual righteousness cannot become really effective in the social sense unless there is agreement within the community as to the social rights and obligations of its members: in other words, as to the practical laws which should govern the behaviour of the individual within the society and the society’s attitude towards the individual and his actions. This is the innermost reason why legislation plays so great a role within the ideology of Islam, and why the Qur’ān consistently intertwines its moral and spiritual exhortation with ordinances relating to practical aspects of social life. Now one of the main problems facing any society is the safeguarding of the lives and the individual security of its members: and so it is understandable that laws relating to homicide and its punishment are dealt with prominently at this place. (It should be borne in mind that “The Cow” was the first sūrah revealed in Medina, that is, at the time when the Muslim community had just become established as an independent social entity.) As for the term qisās occurring at the beginning of the above passage, it must be pointed out that – according to all the classical commentators – it is almost synonymous with musāwāh, i.e., “making a thing equal [to another thing]”: in this instance, making the punishment equal (or appropriate) to the crime – a meaning which is best rendered as “just retribution” and not (as has been often, and erroneously, done) as “retaliation.” Seeing that the Qur’ān speaks here of “cases of killing” (fi ’l-qatlā, lit., “in the matter of the killed”) in general, and taking into account that this expression covers all possible cases of homicide – premeditated murder, murder under extreme provocation, culpable homicide, accidental manslaughter, and so forth – it is obvious that the taking of a life for a life (implied in the term “retaliation”) would not in every case correspond to the demands of equity. (This has been made clear, for instance, in 4:92, where legal restitution for unintentional homicide is dealt with.) Read in conjunction with the term “just retribution” which introduces this passage, it is clear that the stipulation “the free for the free, the slave for the slave, the woman for the woman” cannot – and has not been intended to – be taken in its literal, restrictive sense: for this would preclude its application to many cases of homicide, e.g., the killing of a free man by a slave, or of a woman by a man, or vice-versa. Thus, the above stipulation must be regarded as an example of the elliptical mode of expression (ījāz) so frequently employed in the Qur’ān, and can have but one meaning, namely: “if a free man has committed the crime, the free man must be punished; if a slave has committed the crime...,” etc. – in other words, whatever the status of the guilty person, he or she (and he or she alone) is to be punished in a manner appropriate to the crime."
The Cow,2,495,"* Lit., “and he to whom [something] is remitted by his brother.” There is no linguistic justification whatever for attributing – as some of the commentators have done – the pronoun “his” to the victim and, thus, for assuming that the expression “brother” stands for the victim’s “family” or “blood relations.” The pronoun “his” refers, unquestionably, to the guilty person; and since there is no reason for assuming that by “his brother” a real brother is meant, we cannot escape the conclusion that it denotes here “his brother in faith” or “his fellow-man” – in either of which terms the whole community is included. Thus, the expression “if something is remitted to a guilty person by his brother” (i.e., by the community or its legal organs) may refer either to the establishment of mitigating circumstances in a case of murder, or to the finding that the case under trial falls within the categories of culpable homicide or manslaughter – in which cases no capital punishment is to be exacted and restitution is to be made by the payment of an indemnity called diyyah (see 4:92) to the relatives of the victim. In consonance with the oft-recurring Qur’anic exhortation to forgiveness and forbearance, the “remission” mentioned above may also (and especially in cases of accidental manslaughter) relate to a partial or even total waiving of any claim to indemnification."
The Cow,2,496,"* Lit., “and restitution to him in a goodly manner,” it being understood that the pronoun in ilayhi (“to him”) refers to the “brother in faith” or “fellow-man” mentioned earlier in this sentence. The word adā’ (here translated as “restitution”) denotes an act of acquitting oneself of a duty or a debt (cf. Lane I, 38), and stands here for the act of legal reparation imposed on the guilty person. This reparation or restitution is to be made “in a goodly manner” – by taking into account the situation of the accused and, on the latter’s part, by acquitting himself of his obligation willingly and sincerely (cf. Manār II, 129)."
The Cow,2,497,"* Lit., “after this” – i.e., after the meaning of what constitutes “just retribution” (qisās) has been made clear in the above ordinance (Rāzī)."
The Cow,2,498,"* v.179 : I.e., “there is a safeguard for you, as a community, so that you might be able to live in security, as God wants you to live.” Thus, the objective of qisās is the protection of the society, and not “revenge.”"
The Cow,2,499,"* v.180 : The word khayr occurring in this sentence denotes “much wealth” and not simply “property”: and this explains the injunction that one who leaves much wealth behind should make bequests to particularly deserving members of his family in addition to – and preceding the distribution of – the legally-fixed shares mentioned in 4:11-12. This interpretation of khayr is supported by sayings of ‘ā’ishah and ‘Alī ibn Abī Tālib, both of them referring to this particular verse (cf. Zamakhsharī and Baydāwī)."
The Cow,2,500,"* v.181 : Lit., “and as for him who alters it” – i.e., after the testator’s death – “after having heard it, the sin thereof is only upon those who alter it”: that is, not on anyone who may have unwittingly benefited by this alteration. It is to be noted that the verb sami‘a (lit., “he heard”) has also the connotation of “he came to know.”"
The Cow,2,501,"* v.182 : Lit., “between them” – i.e., a settlement overriding the testamentary provisions which, by common consent of the parties concerned, are considered unjust."
The Cow,2,502,"* v.184 : I.e., during the twenty-nine or thirty days of Ramadān, the ninth month of the Islamic lunar calendar (see next verse). It consists of a total abstention from food, drink and sexual intercourse from dawn until sunset. As the Qur’ān points out, fasting has been widely practiced at all times of man’s religious history. The extreme rigour and the long duration of the Islamic fast – which is incumbent on every healthy adult, man or woman – fulfils, in addition to the general aim of spiritual purification, a threefold purpose: (1) to commemorate the beginning of the Qur’anic revelation, which took place in the month of Ramadān about thirteen years before the Prophet’s exodus to Medina; (2) to provide an exacting exercise of self-discipline; and (3) to make everyone realize, through his or her own experience, how it feels to be hungry and thirsty, and thus to gain a true appreciation of the needs of the poor."
The Cow,2,503,"* This phrase has been subject to a number of conflicting and sometimes highly laboured interpretations. My rendering is based on the primary meaning of alladhīna yutīqūnahu (“those who are capable of it” or “are able to do it” or “can afford it”), with the pronoun hu relating to the act of “feeding a needy person.”"
The Cow,2,504,"* Some commentators are of the opinion that this refers to a voluntary feeding of more than one needy person, or to feeding the needy for more than the number of days required by the above ordinance. Since, however, the remaining part of the sentence speaks of the benefits of fasting as such, it is more probable that “doing more good than one is bound to do” refers, in this context, to supererogatory fasting (such as the Prophet sometimes undertook) apart from the obligatory one during the month of Ramadān."
The Cow,2,505,"* v.185 : Lit., “witnesses” or “is present in.”"
The Cow,2,506,"* v.187 : Lit., “deceived” of “defrauded yourselves [in this respect]”: an allusion to the idea prevalent among the early Muslims, before the revelation of this verse, that during the period of fasting all sexual intercourse should be avoided, even at night-time, when eating and drinking are allowed (Rāzī). The above verse removed this misconception."
The Cow,2,507,"* Lit., “and seek that which God has ordained for you”: an obvious stress on the God-willed nature of sexual life."
The Cow,2,508,"* Lit., “the white line of dawn from the black line [of night].” According to all Arab philologists, the “black line” (al-khayt al-aswad) signifies “the blackness of night” (Lane II, 831); and the expression al-khaytān (“the two lines” or “streaks”) denotes “day and night” (Lisān al-‘Arab)."
The Cow,2,509,"* It was the practice of the Prophet to spend several days and nights during Ramadān – and occasionally also at other times – in the mosque, devoting himself to prayer and meditation to the exclusion of all worldly activities; and since he advised his followers as well to do this from time to time, seclusion in a mosque for the sake of meditation, called i‘tikāf, has become a recognized – though optional – mode of devotion among Muslims, especially during the last ten days of Ramadān."
The Cow,2,510,"* Lit., “and do not throw it to the judges” – i.e., with a view to being decided by them contrary to what is right (Zamakhsharī, Baydāwī)."
The Cow,2,511,"* v.188 : Lit., “a part of [other] people’s possessions.”"
The Cow,2,512,"* v.189 : The reference, at this stage, to lunar months arises from the fact that the observance of several of the religious obligations instituted by Islam – like the fast of Ramadān, or the pilgrimage to Mecca (which is dealt with in verses 196-203) – is based on the lunar calendar, in which the months rotate through the seasons of the solar year. This fixation on the lunar calendar results in a continuous variation of the seasonal circumstances in which those religious observances are performed (e.g., the length of the fasting-period between dawn and sunset, heat or cold at the time of the fast or the pilgrimage), and thus in a corresponding, periodical increase or decrease of the hardship involved. In addition to this, reckoning by lunar months has a bearing on the tide and ebb of the oceans, as well as on human physiology (e.g., a woman’s monthly courses – a subject dealt with later on in this sūrah)."
The Cow,2,513,"* I.e., true piety does not consist in approaching questions of faith through a “back door,” as it were – that is, through mere observance of the forms and periods set for the performance of various religious duties (cf. 2:177). However important these forms and time-limits may be in themselves, they do not fulfil their real purpose unless every act is approached through its spiritual “front door,” that is, through God-consciousness. Since, metonymically, the word bāb (“door”) signifies “a means of access to, or of attainment of, a thing” (see Lane I, 272), the metaphor of “entering a house through its door” is often used in classical Arabic to denote a proper approach to a problem (Rāzī)."
The Cow,2,514,"* v.190 : This and the following verses lay down unequivocally that only self-defence (in the widest sense of the word) makes war permissible for Muslims. Most of the commentators agree in that the expression lā ta‘tadū signifies, in this context, “do not commit aggression”; while by al-mu‘tadīn “those who commit aggression” are meant. The defensive character of a fight “in God’s cause” – that is, in the cause of the ethical principles ordained by God – is, moreover, self-evident in the reference to “those who wage war against you,” and has been still further clarified in 22:39 – “permission [to fight] is given to those against whom war is being wrongfully waged” – which, according to all available Traditions, constitutes the earliest (and therefore fundamental) Qur’anic reference to the question of jihād, or holy war (see Tabarī and Ibn Kathīr in their commentaries on 22:39). That this early, fundamental principle of self-defence as the only possible justification of war has been maintained throughout the Qur’ān is evident from 60:8, as well as from the concluding sentence of 4:91, both of which belong to a later period than the above verse."
The Cow,2,515,"* v.191 : In view of the preceding ordinance, the injunction “slay them wherever you may come upon them” is valid only within the context of hostilities already in progress (Rāzī), on the understanding that “those who wage war against you” are the aggressors or oppressors (a war of liberation being a war “in God’s cause”). The translation, in this context, of fitnah as “oppression” is justified by the application of this term to any affliction which may cause man to go astray and to lose his faith in spiritual values (cf. Lisān al-‘Arab)."
The Cow,2,516,"* This reference to warfare in the vicinity of Mecca is due to the fact that at the time of the revelation of this verse the Holy City was still in the possession of the pagan Quraysh, who were hostile to the Muslims. However – as is always the case with historical references in the Qur’ān – the above injunction has a general import, and is valid for all times and circumstances."
The Cow,2,517,"* v.193 : Lit., “and religion belongs to God [alone]” – i.e., until God can be worshipped without fear of persecution, and none is compelled to bow down in awe before another human being. (See also 22:40.) The term dīn is in this context more suitably translated as “worship” inasmuch as it comprises here both the doctrinal and the moral aspects of religion: that is to say, man’s faith as well as the obligations arising from that faith."
The Cow,2,518,"* v.194 : This is a free rendering of the phrase “the sacred month for the sacred month,” which is interpreted by all commentators in the sense given above. The “sacred months” during which, according to ancient Arab custom, all fighting was deemed utterly wrong, were the first, seventh, eleventh, and twelfth months of the lunar calendar."
The Cow,2,519,"* Thus, although the believers are enjoined to fight back whenever they are attacked, the concluding words of the above verse make it clear that they must, when fighting, abstain from all atrocities, including the killing of non-combatants."
The Cow,2,520,"* v.195 : I.e., “you might bring about your own destruction by withholding your personal and material contribution to this common effort.”"
The Cow,2,521,"* v.196 : The Mecca pilgrimage (hajj) takes place once a year, in the month of Dhu ’l-Hijjah, whereas a pious visit (‘umrah) may be performed at any time. In both hajj and ‘umrah, the pilgrims are required to walk seven times around the Ka‘bah and seven times between As-Cafā and Al-Marwah (see notes 127 and 128 above); in the course of the hajj, they must, in addition, attend the gathering on the plain of ‘Arafāt on the 9th of Dhu ’l-Hijjah (see note 182 below). Irrespective of whether they are performing a full hajj or only an ‘umrah, the pilgrims must refrain from cutting or even trimming the hair on their heads from the time they enter the state of pilgrimage (ihrām) until the end of the pilgrimage, respectively the pious visit. As mentioned in the sequence, persons who are ill or suffer from an ailment which necessitates the cutting or shaving of one’s hair are exempted from this prohibition."
The Cow,2,522,"* Lit., “until the offering has reached its destination” – i.e., in time or in place; according to Rāzī, the time of sacrifice is meant here, namely, the conclusion of the pilgrimage, when those who participate in the hajj are expected – provided they can afford it – to sacrifice a sheep, a goat, or the like, and to distribute most of its flesh in charity."
The Cow,2,523,"* The expression idhā amantum (lit., “when you are safe”) refers here to safety both from external dangers (e.g., war) and from illness, and is, therefore, best rendered as “hale and secure” – the implication being that the person concerned is in a position, and intends, to participate in the pilgrimage."
The Cow,2,524,"* This relates to an interruption, for the sake of personal comfort, of the state of pilgrimage (ihrām) during the time intervening between the completion of an ‘umrah and the performance of the hajj (cf. Manār II, 222). The pilgrim who takes advantage of this facility is obliged to sacrifice an animal (see note 175 above) at the termination of the pilgrimage or, alternatively, to fast for ten days."
The Cow,2,525,"* Lit., “whose people are not present at the Inviolable House of Worship” – i.e., do not permanently reside there: for, obviously, the inhabitants of Mecca cannot remain permanently in the state of ihrām."
The Cow,2,526,"* This refers not merely to a possible violation of the sanctity of the pilgrimage but also, in a more general way, to all deliberate violations of God’s ordinances."
The Cow,2,527,"* v.197 : Lit., “in the well-known months.” Since the hajj culminates in one particular month (namely, Dhu ’l-Hijjah), the plural apparently refers to its annual recurrence. It should, however, be noted that some commentators understand it as referring to the last three months of the lunar year."
The Cow,2,528,"* v.198 : I.e., by trading while in the state of ihrām. Muhammad ‘Abduh points out (in Manār II, 231) that the endeavour “to obtain any bounty from your Sustainer” implies God-consciousness and, therefore, constitutes a kind of worship – provided, of course, that this endeavour does not conflict with any other, more prominent religious requirement."
The Cow,2,529,"* The gathering of all pilgrims on the plain of ‘Arafāt, east of Mecca, takes place on the 9th of Dhu ’l-Hijjah and constitutes the climax of the pilgrimage. The pilgrims are required to remain until sunset on that plain, below the hillock known as Jabal ar-Rahmah (“the Mount of Grace”) – a symbolic act meant to bring to mind that ultimate gathering on Resurrection Day, when every soul will await God’s judgment. Immediately after sunset, the multitudes of pilgrims move back in the direction of Mecca, stopping overnight at a place called Muzdalifah, the “holy place” referred to in the next clause of this sentence."
The Cow,2,530,"* Lit., “and remember Him as He has guided you, although before that you had indeed been among those who go astray.”"
The Cow,2,531,"* v.199 : Lit., “surge onward in multitudes whence the people surge onward in multitudes”: thus the pilgrims are called upon to submerge their individualities, at that supreme moment of the pilgrimage, in the consciousness of belonging to a community of people who are all equal before God, with no barrier of race or class or social status separating one person from another."
The Cow,2,532,"* v.200 : Most of the commentators see in this passage a reference to the custom of the pre-Islamic Arabs to extol, on the occasion of various gatherings, the greatness and the supposed virtues of their ancestors. Some of the earliest Islamic scholars, however – e.g., Ad-Iahhāk, Ar-Rabī‘ and Abū Muslim – are of the opinion that what is meant here are actual fathers (or, by implication, both parents), whom a child usually considers to be the embodiment of all that is good and powerful (see Rāzī’s commentary on this verse)."
The Cow,2,533,"* v.203 : These are the days following the “Festival of Sacrifices” (‘īd al-adhā’), which takes place on the 10th of Dhu ’l-Hijjah. The pilgrims are obliged to spend at least two of these days in the valley of Minā, about half-way between ‘Arafāt and Mecca."
The Cow,2,534,"* v.204 : Lit., “among the people there is he” (or “such as”). Since there is no valid reason to suppose, as some commentators do, that this refers to a particular person – a contemporary of the Prophet – the most reliable authorities hold that the above passage has a general meaning (cf. Rāzī). As the context shows, it is a further elaboration of the allusion, made in 2:200-201, to two contrasting attitudes: the attitude of people whose only real concern is the life of this world, and that of people who are mindful of the hereafter as well as, or even more than, their present life."
The Cow,2,535,"* Lit., “the most contentious of adversaries in a dispute.” According to Az-Zajjāj (quoted by Rāzī), this signifies a person who is always able to defeat his opponent in a controversy by the use of extremely adroit and often misleading arguments. It is obvious that this passage refers to people who hold plausible and even admirable views regarding a possible improvement of human society and of man’s lot on earth, but at the same time refuse to be guided by what they regard as “esoteric” considerations – like belief in a life after death – and justify their exclusive preoccupation with the affairs of this world by seemingly sound arguments and a stress on their own ethical objectives (“they cite God as witness to what is in their hearts”). There is an inescapable affinity between the mental attitude described in the above passage and the one spoken of in 2:8-12."
The Cow,2,536,"* v.205 : Lit., “he hastens about the earth (or “strives on earth”] to spread corruption therein and to destroy tilth and progeny.” Most of the commentators see in this sentence an indication of a conscious intent on the part of the person thus described; but it is also possible that the particle li in li-yufsida (generally taken to mean “in order that he might spread corruption”) plays in this context the role of what the grammarians call a lām al-‘āqibah, “the [letter] lām used to denote a consequence” – i.e., regardless of the existence or non-existence of a conscious intent. (By rendering the sentence the way I do it, both possibilities are left open.) As regards the expression harth (rendered by me as “tilth”), its primary significance is “gain” or “acquisition” through labour; and thus it often signifies “worldly goods” (see Lane II, 542), and especially the crops obtained by tilling land, as well as the tilled land itself. If harth is understood in this context as “tilth,” it would apply, metaphorically, to human endeavours in general, and to social endeavours in particular. However, some commentators – basing their opinion on the Qur’anic sentence, “your wives are your tilth” (2:223) – maintain that harth stands here for “wives” (cf. Rāzī, and the philologist Al-Azharī, as quoted in Manār II, 248): in which case the “destruction of tilth and progeny” would be synonymous with an upsetting of family life and, consequently, of the entire social fabric. According to either of these two interpretations, the passage has the following meaning: As soon as the mental attitude described above is generally accepted and made the basis of social behaviour, it unavoidably results in widespread moral decay and, consequently, social disintegration."
