Name,Surah,Ayat,Verse
The Bee,16,29,• “Human Origins and Destinies According to the Great Religions of the World” [L-HOD]
The Bee,16,30,• “Metaphysics and the Perennial Philosophy” [L-MPP]
The Bee,16,31,• “An Introduction to Islam” [L-II]
The Bee,16,32,• “The Universality of the Quran” [L-UQ]
The Bee,16,33,• Private Talks [L-PT]
The Bee,16,34,Books without Quranic Ayaat
The Bee,16,35,• Collected Poems
The Bee,16,36,• Ancient Beliefs and Modern Superstitions
The Bee,16,37,• The Eleventh Hour
The Bee,16,38,• The Secret of Shakespeare
The Bee,16,39,Articles without Quranic Ayaat
The Bee,16,40,• “Signs of the Times”: Studies in Comparative Religions 1970 Winter
The Bee,16,41,"• “Ibn Aliwah” Encyclopedia of Islam, Second Edition"
The Bee,16,42,"• “Kabd” Encyclopedia of Islam, Second Edition"
The Children of Israel,17,1,Glory be to Him who took His slave by night from the inviolable Mosque unto that furthest Mosque whose precincts We have made blessed.... [Mec.]
The Children of Israel,17,2,"Behold how We have given precedence of favor unto some over others; and verily the Beyond is greater in degrees, and greater in hierarchic precedences. [SCR-SA]"
The Children of Israel,17,3,Behold how We have favoured some of them above others; and verily the Hereafter is greater in degrees and greater in hierarchic precedences. [M] [L-QD] [L-PT]
The Children of Israel,17,4,Behold how We have favoured some of them above others; and verily the Hereafter is greater in degrees and greater in precedences of favouring. [SA]
The Children of Israel,17,5,Behold how We have favoured some of them above others; and verily the Hereafter is greater in degrees and greater in precedences. [RS]
The Children of Israel,17,6,"Verily We have given them in this Koran ample reason to take heed, yet it doth but increase them in aversion. [M]"
The Children of Israel,17,7,"The seven Heavens and the earth extol Him, and all that is therein, and there is naught that hymneth not his praise, yet ye understand not their praising.... [BC]"
The Children of Israel,17,8,"The seven heavens and the earth and all that is therein extol Him, nor is there anything which doth not glorify Him with praise; yet ye understand not their glorification.... [WS]"
The Children of Israel,17,9,"The seven heavens and the earth and all therein glorify Him. Nothing is, but glorifieth Him with Praise.... [NOS]"
The Children of Israel,17,10,"The seven Heavens and the earth and all that is therein glorify Him, nor is there anything but glorifieth Him with praise; yet ye understand not their glorification.... [SA]"
The Children of Israel,17,11,…there is nothing that doth not praise Him.... [SA]
The Children of Israel,17,12,…and there is nothing that does not sing His praises… [UM]
The Children of Israel,17,13,…there is nothing which does not praise Him.... [L-PT]
The Children of Israel,17,14,"…and We have favoured some of the Prophets above others, and unto David we gave the Psalms. [BC] [SCR-SA]"
The Children of Israel,17,15,"…some of the Prophets We have favoured above others, and unto David We gave the Psalms. [Mec.]"
The Children of Israel,17,16,"…We give them cause to fear, yet it doth but increase them in monstrous outrage. [M]"
The Children of Israel,17,17,"Verily over my slaves thou, Satan, hast no power.... [BC]"
The Children of Israel,17,18,"As to My slaves, over them thou hast no power.... [M]"
The Children of Israel,17,19,"And part of the night, keep vigil as a free devotion from thee; perchance thy Lord shall resurrect thee in a glorious station. [UM]"
The Children of Israel,17,20,The Truth hath come and the false hath vanished. Verily the false is ever a vanisher. [M]
The Children of Israel,17,21,Reality hath come and vanity hath disappeared; indeed vanity is ephemeral. [UM]
The Children of Israel,17,22,"They will question thee concerning the Spirit. Say: the Spirit proceedeth from the command of my Lord; and ye have not been given knowledge, save only a little. [M]"
The Children of Israel,17,23,"If the angels walked at their ease upon earth, verily We had sent down upon them an angel messenger. [M]"
The Children of Israel,17,24,"If there were on earth angels walking at their ease, We had sent down upon them an angel as messenger. [SA]"
The Children of Israel,17,25,"Invoke God (Allah) or invoke the Infinitely-Good (ar-Rahman), whichever ye invoke, His are the names most Beautiful.... [M]"
The Children of Israel,17,26,Call upon Allah or call upon Ar-Rahman.... [UM]
The Children of Israel,17,27,Sources Used
The Children of Israel,17,28,• Unpublished Material (1938-2005) [UM]
The Children of Israel,17,29,BOOKS
The Children of Israel,17,30,• The Book of Certainty (1952) [BC]
The Children of Israel,17,31,• A Sufi Saint of the Twentieth Century (1961) [SS]
The Children of Israel,17,32,• What is Sufism (1975) [WS]
The Children of Israel,17,33,• The Quranic Art of Calligraphy and Illumination (1976) [QACI]
The Children of Israel,17,34,• Muhammad (1983) [M]
The Children of Israel,17,35,• Symbol and Archetype (1991) [SA]
The Children of Israel,17,36,• Sufi Poems (2004) [SP]
The Children of Israel,17,37,• Mecca (2004) [Mec.]
The Children of Israel,17,38,• Return to the Spirit (2005) [RS]
The Children of Israel,17,39,• Splendours of Qur’an Calligraphy and Illumination (2005) [SQCI]
The Children of Israel,17,40,ARTICLES
The Children of Israel,17,41,• “Proofs of Islam”(1954). Islamic Cultural Centre. [PI]
The Children of Israel,17,42,"• “The Islamic and Christian Conceptions of the March of Time” (1954) The Islamic Quarterly, Vol.1 No.4. [ICCT]"
The Children of Israel,17,43,"• “The Origins of Sufism (1956) The Islamic Quarterly, Vol.III No.1 [OS]"
The Children of Israel,17,44,• “Sufism”: Religion in the Middle East (1969); ed.A.J. Arberry [S]
The Children of Israel,17,45,• “Sufi Answers to Questions On Ultimate Reality”: Studies in Comparative Religions 1979 Summer/Autumn [SCR-SA]
The Children of Israel,17,46,• “The Nature and Origin of Sufism”: Islamic Spirituality (1985) [NOS]
The Children of Israel,17,47,"• “Mystical Poetry”: The Cambridge History of Arabic Literature, Vol.2 (1990) [MP]"
The Children of Israel,17,48,LECTURES
The Children of Israel,17,49,• “The Quranic Doctrine of the Afterlife” [L-QD]
The Children of Israel,17,50,• “The Quranic Origins of Sufism” [L-QOS]
The Children of Israel,17,51,• “Human Origins and Destinies According to the Great Religions of the World” [L-HOD]
The Children of Israel,17,52,• “Metaphysics and the Perennial Philosophy” [L-MPP]
The Children of Israel,17,53,• “An Introduction to Islam” [L-II]
The Children of Israel,17,54,• “The Universality of the Quran” [L-UQ]
The Children of Israel,17,55,• Private Talks [L-PT]
The Children of Israel,17,56,Books without Quranic Ayaat
The Children of Israel,17,57,• Collected Poems
The Children of Israel,17,58,• Ancient Beliefs and Modern Superstitions
The Children of Israel,17,59,• The Eleventh Hour
The Children of Israel,17,60,• The Secret of Shakespeare
The Children of Israel,17,61,Articles without Quranic Ayaat
The Children of Israel,17,62,• “Signs of the Times”: Studies in Comparative Religions 1970 Winter
The Children of Israel,17,63,"• “Ibn Aliwah” Encyclopedia of Islam, Second Edition"
The Children of Israel,17,64,"• “Kabd” Encyclopedia of Islam, Second Edition"
The Cave,18,1,And say not of anything: verily I shall do that tomorrow. [M]
The Cave,18,2,Except thou sayest: if God will....[M]
The Cave,18,3,…they seek His Face.... [OS]
The Cave,18,4,…I will not give up until I reach the meeting-place of the two Seas…. [BC]
The Cave,18,5,…I will not cease until I reach the meeting-place of the two seas…. [WS] [SA]
The Cave,18,6,One of our slaves unto whom We had given mercy from Our Mercy and knowledge from Our Knowledge. [SA]
The Cave,18,7,Moses said unto him: May I follow thee that from what thou hast been taught thou mayst teach me with right guidance. [SA]
The Cave,18,8,He said: verily thou canst not be patient with me. [SA]
The Cave,18,9,For how shouldst thou be patient in respect of that which is beyond the compass of thine experience? [SA]
The Cave,18,10,"He said: God willing, thou shalt find me patient, nor will I gainsay thee in aught. [SA]"
The Cave,18,11,"He said: Then if thou go with me, question me of naught until of myself I mention it to thee. [SA]"
The Cave,18,12,"If the sea were ink for the Words of thy Lord, the sea would be used up before the Words of the Lord were used up.... [SA]"
The Cave,18,13,Sources Used
The Cave,18,14,• Unpublished Material (1938-2005) [UM]
The Cave,18,15,BOOKS
The Cave,18,16,• The Book of Certainty (1952) [BC]
The Cave,18,17,• A Sufi Saint of the Twentieth Century (1961) [SS]
The Cave,18,18,• What is Sufism (1975) [WS]
The Cave,18,19,• The Quranic Art of Calligraphy and Illumination (1976) [QACI]
The Cave,18,20,• Muhammad (1983) [M]
The Cave,18,21,• Symbol and Archetype (1991) [SA]
The Cave,18,22,• Sufi Poems (2004) [SP]
The Cave,18,23,• Mecca (2004) [Mec.]
The Cave,18,24,• Return to the Spirit (2005) [RS]
The Cave,18,25,• Splendours of Qur’an Calligraphy and Illumination (2005) [SQCI]
The Cave,18,26,ARTICLES
The Cave,18,27,• “Proofs of Islam”(1954). Islamic Cultural Centre. [PI]
The Cave,18,28,"• “The Islamic and Christian Conceptions of the March of Time” (1954) The Islamic Quarterly, Vol.1 No.4. [ICCT]"
The Cave,18,29,"• “The Origins of Sufism (1956) The Islamic Quarterly, Vol.III No.1 [OS]"
The Cave,18,30,• “Sufism”: Religion in the Middle East (1969); ed.A.J. Arberry [S]
The Cave,18,31,• “Sufi Answers to Questions On Ultimate Reality”: Studies in Comparative Religions 1979 Summer/Autumn [SCR-SA]
The Cave,18,32,• “The Nature and Origin of Sufism”: Islamic Spirituality (1985) [NOS]
The Cave,18,33,"• “Mystical Poetry”: The Cambridge History of Arabic Literature, Vol.2 (1990) [MP]"
The Cave,18,34,LECTURES
The Cave,18,35,• “The Quranic Doctrine of the Afterlife” [L-QD]
The Cave,18,36,• “The Quranic Origins of Sufism” [L-QOS]
The Cave,18,37,• “Human Origins and Destinies According to the Great Religions of the World” [L-HOD]
The Cave,18,38,• “Metaphysics and the Perennial Philosophy” [L-MPP]
The Cave,18,39,• “An Introduction to Islam” [L-II]
The Cave,18,40,• “The Universality of the Quran” [L-UQ]
The Cave,18,41,• Private Talks [L-PT]
The Cave,18,42,Books without Quranic Ayaat
The Cave,18,43,• Collected Poems
The Cave,18,44,• Ancient Beliefs and Modern Superstitions
The Cave,18,45,• The Eleventh Hour
The Cave,18,46,• The Secret of Shakespeare
The Cave,18,47,Articles without Quranic Ayaat
The Cave,18,48,• “Signs of the Times”: Studies in Comparative Religions 1970 Winter
The Cave,18,49,"• “Ibn Aliwah” Encyclopedia of Islam, Second Edition"
The Cave,18,50,"• “Kabd” Encyclopedia of Islam, Second Edition"
Mary,19,1,"And make mention of Mary in the Book, when she withdrew from her people unto a place towards the east. [M]"
Mary,19,2,And secluded herself from them. And We sent unto her Our Spirit and it appeared unto her in the likeness of a perfect man. [M]
Mary,19,3,"She said: I take refuge from thee in the Infinitely Good, if any piety thou hast. [M]"
Mary,19,4,"He said: I am none other than a messenger from thy Lord, that I may bestow on thee a son most pure. [M]"
Mary,19,5,"She said: How can there be for me a son, when no man hath touched me, nor am I unchaste? [M]"
Mary,19,6,He said: even so shall it be; thy Lord saith: It is easy for Me. That we may make him a sign for mankind and a mercy from Us; and it is a thing ordained. [M]
Mary,19,7,…inherit the earth and all who are on it… [SS]
Mary,19,8,Sources Used
Mary,19,9,• Unpublished Material (1938-2005) [UM]
Mary,19,10,BOOKS
Mary,19,11,• The Book of Certainty (1952) [BC]
Mary,19,12,• A Sufi Saint of the Twentieth Century (1961) [SS]
Mary,19,13,• What is Sufism (1975) [WS]
Mary,19,14,• The Quranic Art of Calligraphy and Illumination (1976) [QACI]
Mary,19,15,• Muhammad (1983) [M]
Mary,19,16,• Symbol and Archetype (1991) [SA]
Mary,19,17,• Sufi Poems (2004) [SP]
Mary,19,18,• Mecca (2004) [Mec.]
Mary,19,19,• Return to the Spirit (2005) [RS]
Mary,19,20,• Splendours of Qur’an Calligraphy and Illumination (2005) [SQCI]
Mary,19,21,ARTICLES
Mary,19,22,• “Proofs of Islam”(1954). Islamic Cultural Centre. [PI]
Mary,19,23,"• “The Islamic and Christian Conceptions of the March of Time” (1954) The Islamic Quarterly, Vol.1 No.4. [ICCT]"
Mary,19,24,"• “The Origins of Sufism (1956) The Islamic Quarterly, Vol.III No.1 [OS]"
Mary,19,25,• “Sufism”: Religion in the Middle East (1969); ed.A.J. Arberry [S]
Mary,19,26,• “Sufi Answers to Questions On Ultimate Reality”: Studies in Comparative Religions 1979 Summer/Autumn [SCR-SA]
Mary,19,27,• “The Nature and Origin of Sufism”: Islamic Spirituality (1985) [NOS]
Mary,19,28,"• “Mystical Poetry”: The Cambridge History of Arabic Literature, Vol.2 (1990) [MP]"
Mary,19,29,LECTURES
Mary,19,30,• “The Quranic Doctrine of the Afterlife” [L-QD]
Mary,19,31,• “The Quranic Origins of Sufism” [L-QOS]
Mary,19,32,• “Human Origins and Destinies According to the Great Religions of the World” [L-HOD]
Mary,19,33,• “Metaphysics and the Perennial Philosophy” [L-MPP]
Mary,19,34,• “An Introduction to Islam” [L-II]
Mary,19,35,• “The Universality of the Quran” [L-UQ]
Mary,19,36,• Private Talks [L-PT]
Mary,19,37,Books without Quranic Ayaat
Mary,19,38,• Collected Poems
Mary,19,39,• Ancient Beliefs and Modern Superstitions
Mary,19,40,• The Eleventh Hour
Mary,19,41,• The Secret of Shakespeare
Mary,19,42,Articles without Quranic Ayaat
Mary,19,43,• “Signs of the Times”: Studies in Comparative Religions 1970 Winter
Mary,19,44,"• “Ibn Aliwah” Encyclopedia of Islam, Second Edition"
Mary,19,45,"• “Kabd” Encyclopedia of Islam, Second Edition"
Tâ Hâ,20,1,"And when he reached it, he was called: O Moses! [BC]"
Tâ Hâ,20,2,Verily I am thy Lord. So take off thy two sandals. Verily thou art in the holy Valley of Tuwa. [BC]
Tâ Hâ,20,3,…perform the prayer in remembrance of Me. [SS]
Tâ Hâ,20,4,Make easy my task. [SS]
Tâ Hâ,20,5,Untie my tongue. [SS]
Tâ Hâ,20,6,Let one share my burden. [SS]
Tâ Hâ,20,7,I have fashioned thee as a work of art for Myself. [QACI] [RS] [SQCI]
Tâ Hâ,20,8,"On that day no intercession availeth save his whom the All-Merciful permitteth to speak, with whose words He is well pleased. [SS]"
Tâ Hâ,20,9,The day when faces are all humbled before the eternal Living.... [SS]
Tâ Hâ,20,10,"…and hasten not with the Qur’an until its revelation hath been perfected unto thee and say: Lord, increase me in knowledge. [SS]"
Tâ Hâ,20,11,Then Satan whispered unto him and said: ‘O Adam shall I show thee the Tree of Immortality and a kingdom that fadeth not away?’ [BC] [SA]
Tâ Hâ,20,12,Sources Used
Tâ Hâ,20,13,• Unpublished Material (1938-2005) [UM]
Tâ Hâ,20,14,BOOKS
Tâ Hâ,20,15,• The Book of Certainty (1952) [BC]
Tâ Hâ,20,16,• A Sufi Saint of the Twentieth Century (1961) [SS]
Tâ Hâ,20,17,• What is Sufism (1975) [WS]
Tâ Hâ,20,18,• The Quranic Art of Calligraphy and Illumination (1976) [QACI]
Tâ Hâ,20,19,• Muhammad (1983) [M]
Tâ Hâ,20,20,• Symbol and Archetype (1991) [SA]
Tâ Hâ,20,21,• Sufi Poems (2004) [SP]
Tâ Hâ,20,22,• Mecca (2004) [Mec.]
Tâ Hâ,20,23,• Return to the Spirit (2005) [RS]
Tâ Hâ,20,24,• Splendours of Qur’an Calligraphy and Illumination (2005) [SQCI]
Tâ Hâ,20,25,ARTICLES
Tâ Hâ,20,26,• “Proofs of Islam”(1954). Islamic Cultural Centre. [PI]
Tâ Hâ,20,27,"• “The Islamic and Christian Conceptions of the March of Time” (1954) The Islamic Quarterly, Vol.1 No.4. [ICCT]"
Tâ Hâ,20,28,"• “The Origins of Sufism (1956) The Islamic Quarterly, Vol.III No.1 [OS]"
Tâ Hâ,20,29,• “Sufism”: Religion in the Middle East (1969); ed.A.J. Arberry [S]
Tâ Hâ,20,30,• “Sufi Answers to Questions On Ultimate Reality”: Studies in Comparative Religions 1979 Summer/Autumn [SCR-SA]
Tâ Hâ,20,31,• “The Nature and Origin of Sufism”: Islamic Spirituality (1985) [NOS]
Tâ Hâ,20,32,"• “Mystical Poetry”: The Cambridge History of Arabic Literature, Vol.2 (1990) [MP]"
Tâ Hâ,20,33,LECTURES
Tâ Hâ,20,34,• “The Quranic Doctrine of the Afterlife” [L-QD]
Tâ Hâ,20,35,• “The Quranic Origins of Sufism” [L-QOS]
Tâ Hâ,20,36,• “Human Origins and Destinies According to the Great Religions of the World” [L-HOD]
Tâ Hâ,20,37,• “Metaphysics and the Perennial Philosophy” [L-MPP]
Tâ Hâ,20,38,• “An Introduction to Islam” [L-II]
Tâ Hâ,20,39,• “The Universality of the Quran” [L-UQ]
Tâ Hâ,20,40,• Private Talks [L-PT]
Tâ Hâ,20,41,Books without Quranic Ayaat
Tâ Hâ,20,42,• Collected Poems
Tâ Hâ,20,43,• Ancient Beliefs and Modern Superstitions
Tâ Hâ,20,44,• The Eleventh Hour
Tâ Hâ,20,45,• The Secret of Shakespeare
Tâ Hâ,20,46,Articles without Quranic Ayaat
Tâ Hâ,20,47,• “Signs of the Times”: Studies in Comparative Religions 1970 Winter
Tâ Hâ,20,48,"• “Ibn Aliwah” Encyclopedia of Islam, Second Edition"
Tâ Hâ,20,49,"• “Kabd” Encyclopedia of Islam, Second Edition"
The Prophets,21,1,Not in play did We create the heaven and the earth and all that is between them. [M]
The Prophets,21,2,"He is not questioned as to what He doth, but they are questioned. [SS]"
The Prophets,21,3,"Have not the infidels seen that the Heavens and the earth were of one piece? Then We rifted them asunder, and from the water We made every living thing.... [BC]"
The Prophets,21,4,…We try you both with evil and with good.... [SS]
The Prophets,21,5,"And remember David and Solomon when they gave judgement concerning the field wherein the people’s sheep had grazed by night, and We were witness unto their judgement. [UM]"
The Prophets,21,6,"And We gave Solomon understanding of the case, and unto each gave We judgement authoritative and lore.... [UM]"
The Prophets,21,7,…A sign for the worlds. [SA]
The Prophets,21,8,The day when we shall roll up the heavens as at the rolling up of a written scroll.... [BC] [RS]
The Prophets,21,9,…like the folding of a written scroll…. [SS]
The Prophets,21,10,On the day when We shall roll up the heavens as the rolling up of a written scroll.... [L-QD]
The Prophets,21,11,We sent thee not save as a mercy for the worlds. [M]
The Prophets,21,12,Sources Used
The Prophets,21,13,• Unpublished Material (1938-2005) [UM]
The Prophets,21,14,BOOKS
The Prophets,21,15,• The Book of Certainty (1952) [BC]
The Prophets,21,16,• A Sufi Saint of the Twentieth Century (1961) [SS]
The Prophets,21,17,• What is Sufism (1975) [WS]
The Prophets,21,18,• The Quranic Art of Calligraphy and Illumination (1976) [QACI]
The Prophets,21,19,• Muhammad (1983) [M]
The Prophets,21,20,• Symbol and Archetype (1991) [SA]
The Prophets,21,21,• Sufi Poems (2004) [SP]
The Prophets,21,22,• Mecca (2004) [Mec.]
The Prophets,21,23,• Return to the Spirit (2005) [RS]
The Prophets,21,24,• Splendours of Qur’an Calligraphy and Illumination (2005) [SQCI]
The Prophets,21,25,ARTICLES
The Prophets,21,26,• “Proofs of Islam”(1954). Islamic Cultural Centre. [PI]
The Prophets,21,27,"• “The Islamic and Christian Conceptions of the March of Time” (1954) The Islamic Quarterly, Vol.1 No.4. [ICCT]"
The Prophets,21,28,"• “The Origins of Sufism (1956) The Islamic Quarterly, Vol.III No.1 [OS]"
The Prophets,21,29,• “Sufism”: Religion in the Middle East (1969); ed.A.J. Arberry [S]
The Prophets,21,30,• “Sufi Answers to Questions On Ultimate Reality”: Studies in Comparative Religions 1979 Summer/Autumn [SCR-SA]
The Prophets,21,31,• “The Nature and Origin of Sufism”: Islamic Spirituality (1985) [NOS]
The Prophets,21,32,"• “Mystical Poetry”: The Cambridge History of Arabic Literature, Vol.2 (1990) [MP]"
The Prophets,21,33,LECTURES
The Prophets,21,34,• “The Quranic Doctrine of the Afterlife” [L-QD]
The Prophets,21,35,• “The Quranic Origins of Sufism” [L-QOS]
The Prophets,21,36,• “Human Origins and Destinies According to the Great Religions of the World” [L-HOD]
The Prophets,21,37,• “Metaphysics and the Perennial Philosophy” [L-MPP]
The Prophets,21,38,• “An Introduction to Islam” [L-II]
The Prophets,21,39,• “The Universality of the Quran” [L-UQ]
The Prophets,21,40,• Private Talks [L-PT]
The Prophets,21,41,Books without Quranic Ayaat
The Prophets,21,42,• Collected Poems
The Prophets,21,43,• Ancient Beliefs and Modern Superstitions
The Prophets,21,44,• The Eleventh Hour
The Prophets,21,45,• The Secret of Shakespeare
The Prophets,21,46,Articles without Quranic Ayaat
The Prophets,21,47,• “Signs of the Times”: Studies in Comparative Religions 1970 Winter
The Prophets,21,48,"• “Ibn Aliwah” Encyclopedia of Islam, Second Edition"
The Prophets,21,49,"• “Kabd” Encyclopedia of Islam, Second Edition"
The Pilgrimage,22,1,…purify My House for those who go the rounds of it and who stand beside it and bow and make prostration. [M]
The Pilgrimage,22,2,"And proclaim unto men the pilgrimage, that they may come unto thee on foot and on every lean camel out of every deep ravine. [M] [Mec.]"
The Pilgrimage,22,3,Permission to fight is given unto those who fight because they have been wronged; and God is Able to give them victory. [M]
The Pilgrimage,22,4,"Those who have been driven from their homes unjustly, for no cause other than for their saying: Our Lord is God.... [M]"
The Pilgrimage,22,5,…it is not the eyes that are blind but the hearts…. [WS]
The Pilgrimage,22,6,"…not blind are the eyes, but blind are the hearts within the breasts. [M]"
The Pilgrimage,22,7,"…for verily it is not the sight that is blind, but the hearts that are blind. [SA]"
The Pilgrimage,22,8,"…it is not the eyes that are blind, but blind are the hearts that are in the breasts. [L-QOS]"
The Pilgrimage,22,9,"…it is not the eye-sights which are blind, it is the hearts in the breasts which are blind. [L-MPP]"
The Pilgrimage,22,10,…verily a day in the sight of thy Lord is as a thousand years of what ye count. [M]
The Pilgrimage,22,11,They esteem not God as He hath the right to be esteemed.... [NOS]
The Pilgrimage,22,12,They have not rated God at His true worth.... [L-PT]
The Pilgrimage,22,13,Sources Used
The Pilgrimage,22,14,• Unpublished Material (1938-2005) [UM]
The Pilgrimage,22,15,BOOKS
The Pilgrimage,22,16,• The Book of Certainty (1952) [BC]
The Pilgrimage,22,17,• A Sufi Saint of the Twentieth Century (1961) [SS]
The Pilgrimage,22,18,• What is Sufism (1975) [WS]
The Pilgrimage,22,19,• The Quranic Art of Calligraphy and Illumination (1976) [QACI]
The Pilgrimage,22,20,• Muhammad (1983) [M]
The Pilgrimage,22,21,• Symbol and Archetype (1991) [SA]
The Pilgrimage,22,22,• Sufi Poems (2004) [SP]
The Pilgrimage,22,23,• Mecca (2004) [Mec.]
The Pilgrimage,22,24,• Return to the Spirit (2005) [RS]
The Pilgrimage,22,25,• Splendours of Qur’an Calligraphy and Illumination (2005) [SQCI]
The Pilgrimage,22,26,ARTICLES
The Pilgrimage,22,27,• “Proofs of Islam”(1954). Islamic Cultural Centre. [PI]
The Pilgrimage,22,28,"• “The Islamic and Christian Conceptions of the March of Time” (1954) The Islamic Quarterly, Vol.1 No.4. [ICCT]"
The Pilgrimage,22,29,"• “The Origins of Sufism (1956) The Islamic Quarterly, Vol.III No.1 [OS]"
The Pilgrimage,22,30,• “Sufism”: Religion in the Middle East (1969); ed.A.J. Arberry [S]
The Pilgrimage,22,31,• “Sufi Answers to Questions On Ultimate Reality”: Studies in Comparative Religions 1979 Summer/Autumn [SCR-SA]
The Pilgrimage,22,32,• “The Nature and Origin of Sufism”: Islamic Spirituality (1985) [NOS]
The Pilgrimage,22,33,"• “Mystical Poetry”: The Cambridge History of Arabic Literature, Vol.2 (1990) [MP]"
The Pilgrimage,22,34,LECTURES
The Pilgrimage,22,35,• “The Quranic Doctrine of the Afterlife” [L-QD]
The Pilgrimage,22,36,• “The Quranic Origins of Sufism” [L-QOS]
The Pilgrimage,22,37,• “Human Origins and Destinies According to the Great Religions of the World” [L-HOD]
The Pilgrimage,22,38,• “Metaphysics and the Perennial Philosophy” [L-MPP]
The Pilgrimage,22,39,• “An Introduction to Islam” [L-II]
The Pilgrimage,22,40,• “The Universality of the Quran” [L-UQ]
The Pilgrimage,22,41,• Private Talks [L-PT]
The Pilgrimage,22,42,Books without Quranic Ayaat
The Pilgrimage,22,43,• Collected Poems
The Pilgrimage,22,44,• Ancient Beliefs and Modern Superstitions
The Pilgrimage,22,45,• The Eleventh Hour
The Pilgrimage,22,46,• The Secret of Shakespeare
The Pilgrimage,22,47,Articles without Quranic Ayaat
The Pilgrimage,22,48,• “Signs of the Times”: Studies in Comparative Religions 1970 Winter
The Pilgrimage,22,49,"• “Ibn Aliwah” Encyclopedia of Islam, Second Edition"
The Pilgrimage,22,50,"• “Kabd” Encyclopedia of Islam, Second Edition"
The Believers,23,1,Deem ye that We did but create you in vain and that ye shall not be brought back unto Us. [M]
The Believers,23,2,Sources Used
The Believers,23,3,• Unpublished Material (1938-2005) [UM]
The Believers,23,4,BOOKS
The Believers,23,5,• The Book of Certainty (1952) [BC]
The Believers,23,6,• A Sufi Saint of the Twentieth Century (1961) [SS]
The Believers,23,7,• What is Sufism (1975) [WS]
The Believers,23,8,• The Quranic Art of Calligraphy and Illumination (1976) [QACI]
The Believers,23,9,• Muhammad (1983) [M]
The Believers,23,10,• Symbol and Archetype (1991) [SA]
The Believers,23,11,• Sufi Poems (2004) [SP]
The Believers,23,12,• Mecca (2004) [Mec.]
The Believers,23,13,• Return to the Spirit (2005) [RS]
The Believers,23,14,• Splendours of Qur’an Calligraphy and Illumination (2005) [SQCI]
The Believers,23,15,ARTICLES
The Believers,23,16,• “Proofs of Islam”(1954). Islamic Cultural Centre. [PI]
The Believers,23,17,"• “The Islamic and Christian Conceptions of the March of Time” (1954) The Islamic Quarterly, Vol.1 No.4. [ICCT]"
The Believers,23,18,"• “The Origins of Sufism (1956) The Islamic Quarterly, Vol.III No.1 [OS]"
The Believers,23,19,• “Sufism”: Religion in the Middle East (1969); ed.A.J. Arberry [S]
The Believers,23,20,• “Sufi Answers to Questions On Ultimate Reality”: Studies in Comparative Religions 1979 Summer/Autumn [SCR-SA]
The Believers,23,21,• “The Nature and Origin of Sufism”: Islamic Spirituality (1985) [NOS]
The Believers,23,22,"• “Mystical Poetry”: The Cambridge History of Arabic Literature, Vol.2 (1990) [MP]"
The Believers,23,23,LECTURES
The Believers,23,24,• “The Quranic Doctrine of the Afterlife” [L-QD]
The Believers,23,25,• “The Quranic Origins of Sufism” [L-QOS]
The Believers,23,26,• “Human Origins and Destinies According to the Great Religions of the World” [L-HOD]
The Believers,23,27,• “Metaphysics and the Perennial Philosophy” [L-MPP]
The Believers,23,28,• “An Introduction to Islam” [L-II]
The Believers,23,29,• “The Universality of the Quran” [L-UQ]
The Believers,23,30,• Private Talks [L-PT]
The Believers,23,31,Books without Quranic Ayaat
The Believers,23,32,• Collected Poems
The Believers,23,33,• Ancient Beliefs and Modern Superstitions
The Believers,23,34,• The Eleventh Hour
The Believers,23,35,• The Secret of Shakespeare
The Believers,23,36,Articles without Quranic Ayaat
The Believers,23,37,• “Signs of the Times”: Studies in Comparative Religions 1970 Winter
The Believers,23,38,"• “Ibn Aliwah” Encyclopedia of Islam, Second Edition"
The Believers,23,39,"• “Kabd” Encyclopedia of Islam, Second Edition"
Light,24,1,Verily they who brought forth the lie are a party amongst you.... [M]
Light,24,2,"When ye took it upon your tongues, uttering with your mouths that whereof ye had no knowledge, ye counted it but a trifle. Yet in the sight of God it is enormous. [M]"
Light,24,3,Why said ye not when ye heard it: To speak of this is not for us. Glory be to Thee! This is a monstrous calumny. [M]
Light,24,4,"God biddeth you beware of ever repeating the like thereof, if ye are believers. [M]"
Light,24,5,"Let not the men of dignity and wealth amongst you swear that they will not give unto kinsmen and unto the needy and unto those who have migrated for the sake of God. Let them forgive and let them be indulgent. Do you not long that God should forgive you? And God is Forgiving, Merciful. [M]"
Light,24,6,..God leadeth to His light whom He will.... [OS]
Light,24,7,"God is the Light of the Heavens and the earth. The symbol of His light is as a tabernacle wherein is a lamp. The lamp is in glass. The glass is as it were a gleaming planet. The lamp is kindled from a blessed tree, an olive that is neither of the East nor of the West, whose oil well nigh blazeth in splendour even though the fire hath not yet touched it. Light upon light! God leadeth to His light whom he will, and God citeth symbols for men, and God of all things hath Knowledge. [BC]"
Light,24,8,"God is the Light of the Heavens and the earth. His light (on earth) is like a niche wherein is a lamp. The lamp is of glass; the glass is like a shining planet. It is lit from a sacred olive tree that is neither of the East nor of the West, the oil whereof well nigh blazeth though the fire have not touched it - Light upon Light! God leadeth to His light whom he will, and God citeth symbols for men, and God is the Knower of all things. [SS]"
Light,24,9,…a sacred olive tree that is neither of the East nor of the West; its oil well-nigh blazeth in splendour though the fire hath not touched it.... [QACI] [SQCI]
