Name,Surah,Ayat,Verse
Hûd,11,114,"And establish regular prayers at the two ends of the day and at the approaches of the night: For those things, that are good remove those that are evil: Be that the word of remembrance to those who remember (their Lord):"
Hûd,11,115,And be steadfast in patience; for verily God will not suffer the reward of the righteous to perish.
Hûd,11,116,"Why were there not, among the generations before you, persons possessed of balanced good sense, prohibiting (men) from mischief in the earth - except a few among them whom We saved (from harm)? But the wrong-doers pursued the enjoyment of the good things of life which were given them, and persisted in sin."
Hûd,11,117,"Nor would thy Lord be the One to destroy communities for a single wrong- doing, if its members were likely to mend."
Hûd,11,118,"If thy Lord had so willed, He could have made mankind one people: but they will not cease to dispute."
Hûd,11,119,"Except those on whom thy Lord hath bestowed His Mercy: and for this did He create them: and the Word of thy Lord shall be fulfilled: ""I will fill Hell with jinns and men all together."""
Hûd,11,120,"All that we relate to thee of the stories of the apostles,- with it We make firm thy heart: in them there cometh to thee the Truth, as well as an exhortation and a message of remembrance to those who believe."
Hûd,11,121,"Say to those who do not believe: ""Do what ever ye can: We shall do our part;"
Hûd,11,122,"""And wait ye! We too shall wait."""
Hûd,11,123,"To God do belong the unseen (secrets) of the heavens and the earth, and to Him goeth back every affair (for decision): then worship Him, and put thy trust in Him: and thy Lord is not unmindful of aught that ye do."
Hûd,11,124,"* v.1 : For the meaning of these Letters, see App. I."
Hûd,11,125,"* See n. 347 to iii. 7. Every basic principle is included in Allah’s Revelation, and it is further illustrated and explained in detail."
Hûd,11,126,"* v.2 : Al-Mustafa’s Message-as was the Message of all apostles-was to warn against evil, and to bring the glad tidings of Allah’s Mercy and Grace to all who would receive it in Faith and trust in Allah. This double Message is preached illustratively in this Sura."
Hûd,11,127,"* v.3 : The enjoyment of all good and true things in life refers, I think, to the present life with its limited term, and the abounding Grace refers to the higher reward, which begins here but is completed in the life to come."
Hûd,11,128,"* v.5 : The heart (literally breast in Arabic) is already well guarded in the body; and secrets are supposed to be hidden in the heart or breast. Foolish persons might further cover up their hearts with cloaks, but even so, nothing can be hidden from Allah. C1497. Cf. iii. 119."
Hûd,11,129,"* v.6 : Cf. vi. 59. Nothing happens in Creation except by the Word of Allah and with the knowledge of Allah. Not a leaf stirs but by His Will, Its maintenance in every sense is dependent on His Will."
Hûd,11,130,"* Mustaqarr = definite abode; where a thing stops or stays for some time, where it is established. Mustauda = where a thing is laid up or deposited for a little while. Referring to animals, the former denotes its life on this earth; the latter its temporary pre-natal existence in the egg or the womb and its after-death existence in the tomb or whatever state it is in until its resurrection."
Hûd,11,131,"* Cf. vi. 59 and n. 880, and x. 61 and n. 1450."
Hûd,11,132,* v.7 : See n. 1031 to vii. 54.
Hûd,11,133,"* It is scientifically correct to say that all life was evolved out of the waters, and this statement also occurs in the Quran, xxi. 30. Some such meaning, I think, also attaches to the Gen. i. 2. The past tense ""was"" refers to the time before life developed in solid forms, on land and in air."
Hûd,11,134,"* The Creation we see around us is not idle sport or play (in Hindi, Lila) or whim on the part of Allah. It is the medium through which our spiritual life is to develop, with such free-will as we have. This life is our testing time."
Hûd,11,135,"* The Unbelievers, who do not believe in a Future life, think all talk of it is like a sorcerer’s talk, empty of reality. But in this they show their ignorance, and they are begging the question."
Hûd,11,136,"* v.8 : As much as to say: ""Oh! all this talk of punishment is nonsense. There is no such thing!"""
Hûd,11,137,* v.9 : He does not realise that some kinds of chastening are good for discipline and the training of our spiritual faculties.
Hûd,11,138,"* v.10 : He takes it as a matter of course, or as due to his own merit or cleverness! He does not realise that both in good and ill fortune there is a beneficent purpose in the Plan of Allah."
Hûd,11,139,"* v.11 : Their attitude is the right one: to take iii-fortune with fortitude and good fortune with humility, and in either case go on persevering in good deeds to their fellow- creatures."
Hûd,11,140,"* v.12 : Every Prophet of Allah, when he not only encounters opposition, but is actually accused of falsehood and those very evils which he is protesting against, may feel inclined, in his human weakness, to ask himself the question. ""Supposing I omit this little point, will Allah’s Truth then be accepted more readily? Or he may think to himself, ""If I had only more money to organise my campaign, or something which will draw people’s attention, like the company of an angel, how much better can I push my Message?"" He is told that truth must be delivered as it is revealed, even though portions of it may be unpalatable, and that resources and other means to draw people to him are beside the point. He must use just such resources and opportunities as he has, and leave the rest to Allah."
Hûd,11,141,* v.13 : Cf. ii. 23 and x. 38.
Hûd,11,142,"* v.15 : If worldly men desire the glitter of this world, they shall have it in full measure, but it is false glitter, and it involves the negation of that spiritual life which comes from the guidance of the inner light and from the revelation of Allah, as described in verse 17 below."
Hûd,11,143,"* v.17 : ""A witness from Himself’: i.e., the Book which was given to Al-Mustafa, the Holy Qur-An, which is compared to the original Revelation given to Moses. We make no difference between one true and genuine Message and another, nor between one apostle and another,-for they all come from the One True God."
Hûd,11,144,"* ""Guide"": the Arabic word here is Imam, a leader, a guide, one that directs to the true Path. Such a direction is an instance of the Mercy and Goodness of Allah to man. The Qur-An and the Prophet Muhammad are also called, each, a Guide and a Mercy, and so are these epithets applicable to previous Books and Prophets."
Hûd,11,145,* v.19 : Cf. vii. 45.
Hûd,11,146,"* v.20 : Cf. vii. 38. In this context, it is implied that they committed a two-fold wrong: (1) in inventing falsehoods against Allah, which deadened their own soul, and (2) in leading others astray or hindering them from Allah’s path. Thus they lost the faculty of hearing, which they might have used to hear the Word of Allah, and they blinded the faculty of sight by shutting out Allah’s light."
Hûd,11,147,"* v.23 : Note that the humility is to be ""before their Lord,"" i.e., in Allah’s sight. There is no virtue, quite the contrary, in rubbing our noses to the ground before men. We are not to be arrogant even before men because we are humble as in Allah’s sight. Nor does true humility lose self-confidence; for that self-confidence arises from confidence in the support and help of Allah."
Hûd,11,148,"* v.26 : Noah’s mission was to a wicked world, plunged in sin. The mission had a double character, as in the mission of all Prophets of Allah: it had to warn men against evil and call them to repentance, and it had to give them the glad tidings of Allah’s Grace in case they turned back to Allah: it was a Guidance and Mercy."
Hûd,11,149,"* v.27 : The Unbelievers were impelled by three powerful human motives of evil to resist Grace: (1) jealousy of other men; they said, ""Why, you are no better than ourselves,"" half perceiving the Prophet’s superiority, and half ignoring it; (2), contempt of the weak and lowly, who are often better intellectually, morally, and spiritually; they said, ""We cannot believe or do what these fellows, our inferiors in social rank, believe or do!""; (3) arrogance and self-sufficiency, which is a vice cognate to (2), looked at from a different angle; they said, ""We are really better than the lot of you!"" Now the claim made on behalf of Allah’s Message attacked all these three attitudes. And all they could say against it was to abuse it impatiently, and call it a lie."
Hûd,11,150,"* v.28 : Noah’s answer (like that of the Prophet of Allah who spoke in later ages in Makkah and Madinah is a pattern of humility, gentleness, firmness, persuasiveness, truth, and love for his own people. First, he meekly (not exultingly) informs them that he has got a Message from Allah. Secondly, he tells them that it is a Message of Mercy even in its warning, though in their arrogance the Mercy may be hidden from them. Thirdly, he tells them plainly that there can be no compulsion in Religion: but will they not accept with goodwill what is for their own benefit? He pleads with them as one of their own."
Hûd,11,151,"* v.29 : The fourth point in Noah’s address meets their accusation that he was a liar, implying that he was serving some selfish end of his own: on the contrary, he says, he seeks no reward from them but will bear any insults they heap on him, for he looks to Allah rather men. But, fifthly if they insult the poor and needy who come to him in Faith, and think that he would send them away in order to attract the great ones of the land, he tells them plainly that they are mistaken. In fact, (sixthly), he has no hesitation in telling the blunt truth that they are the ignorant ones, and not the poor who came to seek Allah’s Truth!"
Hûd,11,152,"* v.30 : But (seventhly) again he pleads, with as much earnestness as ever, that he is one of themselves, and just doing his truest duty. Would they have him do less? Indeed, would they not themselves see the Truth and come into the goodly company of Believers?"
Hûd,11,153,"* v.31 : The eighth point that Noah urges is that he is not a mere vulgar soothsayer pretending to reveal secrets not worth knowing, nor an angel living in another world, with no ties to them. He is their real well-wisher, delivering a true Message from Allah."
Hûd,11,154,* Cf. vi. 50 and n. 867.
Hûd,11,155,"* But Noah will not close his argument without defending the men of Faith, whom the Chiefs despise because they are lacking in worldly goods. He tells them plainly that Allah perhaps sees in them something in which they, the arrogant Chiefs, are lacking. Their spiritual faculties can only be appreciated truly by Him to Whom all the secrets of the spirit are open. But he, Noah, must declare boldly his own Faith, and this is the ninth point in his argument."
Hûd,11,156,"* v.32 : To Noah’s address the worldly Chiefs give a characteristic reply. In its aggressive spirit it is the very antithesis of the gentle remonstrances of Noah. Because he had gently and patiently argued with them, they impatiently accuse him of ""disputing with them"" and ""prolonging the dispute"". They are unable to deal with his points. So they arrogantly throw out their challenge, which is a compound of hectoring insolence, unreasoning scepticism, and biting irony. ""You foretell disaster to us if we don’t mend our ways! Let us see you bring it on! Now, if you please! Or shall we have to call you a liar?"""
Hûd,11,157,"* v.33 : To the blasphemous challenge addressed to Noah his only answer could be: ""I never claimed that I could punish you. All punishment is in the hands of Allah, and He knows best when His punishment will descend. But this I can tell you! His punishment is sure if you do not repent, and when it comes, you will not be able to ward it off!"""
Hûd,11,158,"* v.34 : But Noah’s heart bleeds for his people. They are preparing their own undoing! All his efforts are to be vain! Obstinate as they are, Allah’s grace must be withdrawn, and then who can help them, and what use is any counsel? But again he will try to remind them of their Lord, and turn their face to Him. For their ultimate return to His judgment-seat is certain, to answer for their conduct."
Hûd,11,159,"* v.35 : The fine narrative of dramatic power is here interrupted by a verse which shows that the story of Noah is also a Parable for the time and the ministry of Muhammad the Prophet. The wonderful force and aptness of the story cannot be denied. The enemy therefore turns and says, ""Oh! but you invented it!"" The answer is, ""No! but it is Allah’s own truth! You may be accustomed to dealing in falsehoods, but I protest that I am free from such sins."" The place of this verse here corresponds to the place of verse 49 at the end of the next Section. While understanding this verse to refer to Al-Mustafa, as most of the accepted Commentators understand it, it is possible also, I think, to read it into the story of Noah, for all Prophets have similar experience."
Hûd,11,160,"* v.36 : The story of Noah is resumed. A point was reached, when it was clear that there was no hope of saving the sinners, who were courting their own destruction. It was to be a great Flood. So Noah was ordered to construct a great Ark or Ship, a heavy vessel to remain afloat in the Flood, so that the righteous could be saved in it."
Hûd,11,161,"* v.37 : It was to be built under the special instructions of Allah, to serve the special purpose it was intended to serve."
Hûd,11,162,"* v.38 : The ridicule of the sinners, from their own point of view, was natural. Here was a Prophet turned carpenter! Here was a plain in the higher reaches of the Mesopotamian basin, drained by the majestic Tigris, over 800 to 900 miles from the sea Arabian Gulf in a straight line! Yet he talks of a flood like the Sea! All material civilisations pride themselves on their Public Works and their drainage schemes. And here was a fellow relying on Allah! But did not their narrow pride seem ridiculous also to the Prophet of Allah! Here were men steeped in sin and insolence! And they pit themselves against the power and the promise of Allah! Truly a contemptible race is man!"
Hûd,11,163,"* The Arabic Aorist may be construed either by the present tense or the future tense, and both make good sense here. Following Zamakhshari, I construe in the present tense, because the future is so tragic for the sinners. For the time being the worldly ones looked down on the Believers as they always do: but the Believers relied on Allah, and pitied their critics for knowing no better!-for their arrogance was really ridiculous."
Hûd,11,164,"* v.40 : Far-at-tanuru. Two interpretations have been given: (1) the fountains or the springs on the surface of the earth bubbled over or gushed forth; or (2) the oven boiled over. The former has the weight of the best authority behind it and I prefer it. Moreover, the same phrase occurs in xxiii. 27, where it is a clause coordinated (as here) with the coming of Allah’s Command. These two passages may be compared with liv. 11-12, where it is said that water poured forth from the skies and gushed forth from the springs. This double action is familiar to any one who has seen floods on a large scale. The rain from above would saturate the great Ararat Plateau, and give great force to the springs and fountains in the valley of the Tigris below."
Hûd,11,165,"* Zaujaini: the dual number refers to the two individuals in each pair of opposite sexes. Some of the most authoritative Commentators (e.g., Imam Razi) construe in this sense, though others construe it to mean two pairs of each species."
Hûd,11,166,"* A disobedient and recalcitrant son (or step-son or grandson) of Noah is mentioned below (xi. 42-43, 45-56). A member of the family, who breaks away from the traditions of the family in things that matter, ceases to share in the privileges of the family."
Hûd,11,167,"* v.42 : The simile of mountains applies to the waves, which were mountain high,- literally, for the peaks were being submerged."
Hûd,11,168,"* v.43 : The Unbelievers refuse to believe in Allah, but have great faith in material things! This young man was going to save himself on mountain peaks, not knowing that the peaks were themselves being submerged."
Hûd,11,169,"* v.44 : A wonderful passage. The whole picture is painted in just a few words. The chain of material facts are linked together, not only in their relations to each other, but also in their relation to the spiritual forces that control them, and the spiritual consequences of Sin and wrong-doing. The drowning in the material sense was the least part of the Penalty. A whole new world came into existence after the Deluge."
Hûd,11,170,"* Let us get a little idea of the geography of the place. The letters J.B. and K are philologically interchangeable, and Judi, Gudi, Kudi are sounds that can pass into each other. There is no doubt that the name is connected with the name ""Kurd"", in which the letter r is a later interpolation, for the oldest Sumerian records name a people called Kuti or Gutu as holding the middle Tigris region not later than 2000 B.C. (see E.B., Kurdistan). That region comprises the modern Turkish district of Bohtan, in which Jabal Judi is situated (near the frontiers of modern Turkey, modern ’lraq, and modern Syria), and the town of Jazirat ibn ’Umar, (on the present Turco-Syrian frontier), and it extends into ’Iraq and Persia. The great mountain mass of the Ararat plateau dominates this district. This mountain system ""is unique in the Old World in containing great sheets of water that are bitter lakes without outlets, Lake Van and Lake Urumiya being the chief’ (E.B., Asia). Such would be the very region for a stupendous Deluge if the usual scanty rainfall were to be changed into a very heavy downpour. A glacier damming of Lake Van in the Ice Age would have produced the same result. The region has many local traditions connected with Noah and the Flood. The Biblical legend of Mount Ararat being the resting place of Noah’s Ark is hardly plausible, seeing that the highest peak of Ararat is over 16,000 feet high. If it means one of the lower-peaks of the Ararat system, it agrees with the Muslim tradition about Mount Judi (or Gudi), and this is in accordance with the oldest and best local traditions. These traditions are accepted by Josephus, by the Nestorian Christians, and indeed by all the Eastern Christians and Jews, and they are the best in touch with local traditions. See (Viscount) J. Bryce, ""Transcaucasia and Ararat,"" 4th ed., 1896. p. 216."
Hûd,11,171,"* v.46 : See n. 5135 above. Like all Prophets of Allah, Noah was kind-hearted, but he is told that there can be no compromise with evil. And Noah acknowledges the reproof. There was a wife of Noah, who was also an unbelieving woman (lxvi. 10), and she suffered the fate of Unbelievers."
Hûd,11,172,"* v.47 : Noah, in his natural affection and respect for ties of relationship, was overcome with human weakness in wishing to reverse the Decree of Allah. It was not sin but ignorance. His ignorance was corrected by divine inspiration, and he immediately saw the full Truth, acknowledged his error, and asked for Allah’s forgiveness and mercy. This is the standard set for us all."
Hûd,11,173,* v.48 : Cf. ii. 126.
Hûd,11,174,"* Those who truly seek Allah’s light and guidance and sincerely bend their will to His Will are freely admitted to Allah’s grace. Notwithstanding any human weaknesses in them, they are advanced higher in the stage on account of their Faith, Trust, and Striving after Right. They are given Allah’s Peace, which gives the soul true calmness and strength, and all the blessings that flow from spiritual life. This was given not only to Noah and his family but to all the righteous people who were saved with him. And their descendants were also promised those blessings on condition of righteousness. But some of them fell from grace, as we know in history. Allah’s grace is not a social or family privilege. Each people and each individual must earnestly strive for it and earn it."
Hûd,11,175,"* v.49 : Cf. n. 1528 to xi. 35. The sum of the whole matter is that the righteous, who work for Allah and their fellow-men, may be traduced, insulted, and persecuted. But they will be sustained by Allah’s Mercy. They must go on working patiently, for the End will all be for them and their Cause."
Hûd,11,176,"* v.50 : Cf. the story of Hud the Messenger of the ’Ad People, in vii. 65-72. There the argument was how other Peoples treated thier prophets as the Makkans were treating Al-Mustafa. Here we see another point emphasized: the insolence of the ’Ad in obstinately adhering to false gods after the true God had been preached to them, Allah’s grace to them, and finally Allah’s justice in bringing them to book while the righteous were saved. The locality in which the ’Ad flourished is indicated in n. 1040 to vii. 65."
Hûd,11,177,"* v.52 : The beautiful metaphor about the skies coming down with rain has been obscured unnecessarily in most translations. The country of the ’Ad was an and country, and rain was the greatest blessing they could receive. We can imagine this being said in a time of famine, when the people performed all sorts of superstitious rites and invocations instead of turning to the true God in faith and repentance. Further, when we remember that there were, in this tract in ancient times, dams like that at Maarib, for the storage of rain water, the effect is still further heightened in pointing to Allah’s care and mercy in His dealing with men."
Hûd,11,178,"* Adding strength to strength may refer to increase of population, as some Commentators think. While other parts of Arabia were sparsely populated, the irrigated lands of the ’Ad supported a comparatively dense population and added to their natural strength in the arts of peace and war. But the term used is perfectly general. They were a powerful people in their time. If they obeyed Allah and followed the law of righteousness, they would be still more powerful, for ""righteousness exalteth a nation."""
Hûd,11,179,"* v.53 : The argument of the Unbelievers is practically this: ""We are not convinced by you: we don’t want to be convinced: we think you are a liar,-or perhaps a fool!"" (See next verse)."
Hûd,11,180,"* v.54 : See n. 1548 above. Continuing their argument, the Unbelievers make a show of making all charitable allowances for Hud, but in reality cut him to the quick by bringing in their false gods. ""To be quite polite,"" said they, ""we will not say that you are exactly a liar! Perhaps you have been touched with imbecility! Ah yes! You rail against what you call our false gods! Some of them have paid you out, and made you a fool! Ha! ha!"" This mockery is even worse than their other false accusations. For it sets up false gods against the One True God, even in dealing with Hud. So Hud replies, with spirit and indignation: ""At least keep Allah’s name out of your futile talk! You know as well as I do, that I worship the One True God! You pretend that your false gods can smite a true Prophet of Allah! I accept the challenge. Scheme and plot against me as you may, all of you-you and your gods! See if you have any power! I ask for no quarter from you! My trust is in Allah!"""
Hûd,11,181,* v.55 : Cf. vii. 195 and n. 1168.
Hûd,11,182,"* v.56 : Grasp of the fore-lock; an Arabic idiom, referring to a horse’s fore-lock. The man who grasps it has complete power over the horse, and for the horse the fore-lock is as it were the crown of his beauty, the sum of his power of self-assertion. So Allah’s power over all creatures is unlimited and no one can withstand His decree. Cf. xcvi. 15- 16."
Hûd,11,183,"* That is, the standard of all virtue and righteousness is in the Will of Allah, the Universal Will that controls all things in goodness and justice. You are on a crooked Path. Allah’s Path is a straight Path."
Hûd,11,184,"* v.57 : Hud was dealing with a people of pride and obstinate rebellion. He tells them that their conduct will only recoil on themselves. It can do no harm to Allah or in any way frustrate the beneficent Plan of Allah. He will only put some other people in their place to carry out His Plan. That Plan is referred to in the next sentence as ""care and watch"" over all his Creation."
Hûd,11,185,"* v.58 : A few just men might suffer for the iniquities of the many. But Allah’s Plan is perfect and eventually saves His own people by special Grace, if they have Faith and Trust in Him."
Hûd,11,186,"* v.59 : Instead of following the beneficent Lord who cherished them, they followed every rebel against Allah’s Law, if he only obtained a little power to dazzle them."
Hûd,11,187,"* v.61 : The story of Salih and the Thamud people has been told from another point of view in vii. 73-79. The difference in the point of view there and here is the same as in the story of Hud: see n. 1545 to xi. 50. Note how the story now is the same, and yet new points and details are brought out to illustrate each new argument. Note, also, how the besetting sin of the ’Ad-pride and obstinacy-is distinguished from the besetting sin of the Thamud-the oppression of the poor, as illustrated by the test case and symbol of the She-camel: see n. 1044 to vii, 73. All sin is in a sense pride and rebellion; yet sins take particular hues in different circumstances, and these colours are brought out as in a most artistically painted picture-with the greatest economy of words and the most piercing analysis of motives. For the locality and history of the Thamud see n. 1043 to vii. 73."
Hûd,11,188,"* For Anshaa as process of creation see n. 923 to vi. 98 and the further references given there. As to his body, man has been produced from earth or clay, and his settlement on earth is a fact of his material existence. Therefore we must conform to all the laws of our physical being, in order that through our life on this earth we may develop that higher Life which belongs to the other part of our being, our spiritual heritage. Through the use we make of our health, of our tilth, of our pastures, of material facts of all kinds, will develop our moral and spiritual nature."
Hûd,11,189,* v.62 : Salih’s life with his people has been so righteous (like that of al-Amin in later times) that he might have been chosen leader or king if he had only conformed to their superstitions and supported their sins. But he was born for a higher mission-that of a preacher of truth and righteousness and an ardent opponent of selfish privilege and a champion of the rights of humanity on Allah’s free earth by the symbol of the she-camel: see n. 1044 to vii. 73.
Hûd,11,190,"* v.63 : ""Allah has been good to me and bestowed on me His light and the inestimable privilege of carrying His mission to you. Don’t you see that if I fail to carry out his mission. I shall have to answer before Him? Who can help me in that case? The only thing which you can add to may misfortunes would be total perdition in the Hereafter."" Cf. xi. 28."
Hûd,11,191,"* v.64 : Salih does not merely take up a negative attitude. He puts forward the she- camel as a sign see n. 1044 to vii. 73. ""Give up your selfish monopoly. Make Allah’s gifts on this free earth available to all. Give the poor their rights, including grazing rights on common lands. Show your penitence and your new attitude by leaving this she-camel to graze freely. She is a Symbol, and therefore sacred to you. ""But their only reply was to defy the appeal and ham-string the camel. And so they went the way of all sinners-to total perdition."
Hûd,11,192,"* v.65 : Just three days’ time for further thought and repentance! But they paid no heed. A terrible earthquake came by night, preceded by a mighty rumbling blast (probably volcanic), such as is well-known in earthquake areas. It came by night and buried them in their own fortress homes, which they thought such places of security! The morning found them lying on their faces hidden from the light. How the mighty were brought low!"
Hûd,11,193,"* v.66 : Cf. xi, 58 above and n. 1554. For ’Aziz, see n. 2818 to xxi 40."
Hûd,11,194,"* v.67 : Cf. xi 78 and n. 1047,-also n. 1561 above."
Hûd,11,195,* v.68 : Cf. xi. 60 above.
Hûd,11,196,"* v.69 : According to the sequence of Sura vii, the next reference should be to the story of Lut, and that story commences at xi. 77 below, but it is introduced by a brief reference to an episode in the life of his uncle Abraham, from whose seed sprang the peoples to whom Moses, Jesus, and Muhammad Al-Mustafa were sent with the major Revelations. Abraham had by this time passed through the fire of persecutions in the Mesopotamian valleys: he had left behind him the ancestral idolatry of Ur of the Chaldees; he had been tried and he had triumphed over the persecution of Nimrud: he had now taken up his residence in Canaan, from which his newphew Lot (Lut) was called to preach to the wicked Cities of the Plain east of the Dead sea which is itself called Bahr Lut."
Hûd,11,197,"Thus prepared and sanctified, he was now ready to receive the Message that he was chosen to be the progenitor of a great line of Prophets, and that Message is now referred to. Can we localise Nimrud? If local tradition in place-names can be relied upon, this king must have ruled over the tract which includes the modern Nimrud, on the Tigris, about twenty miles south of Mosul. This is the site of Assyrian ruins of great interest, but the rise of Assyria as an Empire was of course much later than the time of Abraham. The Assyrian city was called Kalakh (or Calah), and archaeological excavations carried out there have yielded valuable results, which are however irrelevant for our Commentary."
Hûd,11,198,"A) Abraham received the strangers with a salutation of Peace, and immediately placed before them a sumptuous meal of roasted calf, The strangers were embarrassed. They were angels and did not eat. If hospitality is refused, it means that those who refuse it meditate no good to the would be host. Abraham therefore had a feeling of mistrust and fear in his mind, which the strangers at once set at rest by saying that their mission was in the first place to help Lut as a warner to the Cities of Plain. But in the second place they had good news for Abraham; he was to be the father of great peoples!"
Hûd,11,199,"* v.70 : The poeple of Lut means the people to whom Lut was sent on his mission of warning, the people of the wicked Cities of the Plain, Sodom and Gomorrah."
Hûd,11,200,"* v.71 : The narrative is very concise, and most of the details are taken for granted. We may suppose that the angels gave the news first to Abraham, who was already, according to Gen. xxi 5, a hundred years of age, and his wife Sarah was not far short of ninety (Gen. xvii. 7). She was probably screened. She could hardly believe the news. In her scepticism (some say in her joy) she laughed. But the news was formally communicated to her that she was to be the mother of Isaac, and through Isaac, the grandmother of Jacob. Jacob was to be a fruitful tree, with his twelve sons. But hitherto Abraham had had no son by her, and Sarah was past the age of child-bearing. ""How could it be?"" she thought."
Hûd,11,201,* v.72 : This is as much a sigh of past regrets as of future wistfulness!
Hûd,11,202,"* v.73 : Ahl-ul-bait = people of the house, a polite form of addressing the wife and members of the family. Blessings are here invoked on the whole family."
Hûd,11,203,"* This little episode of Abraham’s life comes in fitly as one of the illustrations of Allah’s wonderful providence in His dealings with man. Abraham had had a tussle with his father on behalf of Truth and Unity (vi. 74); he had passed through the fire unscathed (xxi. 68-69); he had travelled to far countries, and was now ready to receive his great mission as the fountain-head of prophets in his old age. Humanly speaking it seemed impossible that he should have a son at his age, and yet it came to pass and became a corner-stone of sacred history."
Hûd,11,204,"* v.74 : Glad-tidings: not only that he was to have a son, but that he was to be a fountain-head of prophets. So he now begins to plead at once for the sinful people to whom Lot was sent as a warner."
Hûd,11,205,"* v.75 : Like Al-Mustafa, Abraham had three qualities in a preeminent degree, which are here mentioned: (1) he was long-suffering with other people’s faults: (2) his sympathies and compassion were very wide: and (3) for every difficulty or trouble he turned to Allah and sought Him in prayer."
Hûd,11,206,"* v.76 : This is a sort of prophetic apostrophe. ’O Abraham! All your warning. 0 Lut, will be unheeded! Alas! they are so deep in sin that nothing will reclaim them!’ This :is illustrated in verse 79 below. And now we proceed to Lut and how he was dealt with by the wicked."
Hûd,11,207,"* v.77 : The story of Lot, as referred to in vii. 80-84, laid emphasis on the rejection of Lot’s mission by men who practised unnatural abominations. See n. 1049 to vii. 80. Here the emphasis is laid on Allah’s dealings with men-in mercy for true spiritual service and in righteous wrath and punishment for those who defy the laws of nature established by Him;-also on men’s dealings with each other and the contrast between the righteous and the wicked who respect no laws human or divine."
Hûd,11,208,"* v.78 : The Biblical narrative suggests that the daughters were married and their husbands were close by (Gen. xix. 14) and that these same daughters afterwards committed incest with their father and had children by him (Gen. xix. 31). The holy Our-iin nowhere suggests such abominations. Some Commentators suggest that ""my daughters"" in the mouth of a venerable man like Lut, the father of his people, may mean any young girls of those Towns. ""My son"" (waladi) is still a common mode of address in Arabic- speaking countries when an elderly man addresses a young man."
Hûd,11,209,"* v.80 : Lot seemed helpless in the situation in which he found himself,-alone against a rabble of people inflamed with evil passions. He wished he had had the strength to suppress them himself or had had some powerful support to lean on! But the powerful support was there, though he had not realised it till then. It was the support of Allah. His guests were not ordinary men, but Angels who had come to test the people before they inflicted the punishment. They now declared themselves, and gave him directions to get away before the morning, when the punishment would descend on the doomed Cities of the Plain."
Hûd,11,210,"* v.81 : Even in Lot’s household was one who detracted from the harmony of the family. She was disobedient to her husband, and he was here obeying Allah’s Command. She looked back and shared the fate of the wicked inhabitants of the Cities of the Plain: see also lxvi. 10. The Biblical narrative suggests that she was turned into a pillar of salt (Gen. xix. 26)."
Hûd,11,211,* v.82 : Cf. vii. 84 and n. 1052.
Hûd,11,212,"* Sijjil, a Persian word Arabicised, from Sang-o-gil, or Sang-i-gil, stone and clay, or hard as baked clay, according to the Qamus. Sodom and Gomorrah were in a tract of hard, caky, sulphurous soil, to which this description well applies. Cf. Ii. 33, where the words are ""stones of clay"" (hijarat min tin) in connection with the same incident. On the other hand, in cv. 4, the word sijjil is used for pellets of hard-baked clay in connection with Abraha and the Companions of the Elephant."
Hûd,11,213,"* v.83 : If we take the words literally, they would mean that the showers of brimstones were marked with the destiny of the wicked as decreed by Allah."
Hûd,11,214,"* They: Arabic, hiya: some Commentators take the pronoun to refer to the wicked cities so destroyed: the meaning then would be: those wicked cities were not so different from other cities that do wrong, for they would all suffer similar punishment! Perhaps it would be better to refer ""they"" to the stones of punishment by a metonymy for ""Punishment"": ’punishment would not be far from any people that did wrong.’"
Hûd,11,215,"* v.84 : Cf. vii. 85-93. The location of Madyan is explained in n. 1053 to vii. 85 and the chronological place of Shu’aib in n. 1064 to vii. 93. The point of the reference here is different from that in S. vii. Here the emphasis is on Allah’s dealings with men and men’s crooked and obstinate ways: there the emphasis was rather on their treatment of their Prophet, thus throwing light on some of the sins of the Makkans in later times."
Hûd,11,216,"* The Midianites were a commercial people, and their besetting sin was commercial selfishness and fraudulent dealings in weights and measures. Their Prophet tells them that that is the surest way to cut short their ""prosperity"", both in the material and the spiritual sense. When the Day of Judgment comes, it will search out their dealings through and through: ""it will compass them all round,"" and they will not be able to escape then, however Much they may conceal their frauds in this world."
Hûd,11,217,"* v.85 : Both Plato and Aristotle define justice as the virtue which gives every one his due. From this point of view Justice becomes the master virtue, and includes most other virtues. It was the lack of this that ruined the Midianites. Their selfishness was ""intent on mischief,"" i.e., spoiling other people’s business by not giving them their just dues."
Hûd,11,218,"* v.86 : Allah’s Law does not require that a man should deprive himself of the things that are necessary for his own well-being and development. If he follows Allah’s Law, what is left him after he renders to others their just dues will be not only enough, but will be the best possible provision for his own physical and spiritual growth. Even the kindness and consideration which Allah’s Law inculcates are in the best interests of the man’s own soul. But of course the kindness and consideration must be spontaneous. It must flow from the man’s own will, and cannot be forced on him by the Prophet who come from Allah to show him the way."
Hûd,11,219,* v.87 : It is the way of selfish and material minded people (1) to scoff at spiritual things like prayer and worship and (2) to hug their own property rights as if there were not other rights even greater than those of property!
Hûd,11,220,"* They grow sarcastic against Shu’aib. In effect they say: ""You are a fine man! You teach us that we must be kind and forbearing with other people’s faults, and now get at what you call our sins! You think you are the only right minded man!"""
